"seqnames" "start" "end"
"7750" "chr5" 67267290 67267788
"7751" "chr5" 67291969 67292785
"7752" "chr5" 67348977 67349790
"7753" "chr5" 67660350 67661536
"7754" "chr5" 67721102 67722176
"7755" "chr5" 67761964 67762870
"7756" "chr5" 67877492 67878675
"7757" "chr5" 67895432 67895950
"7758" "chr5" 67992453 67993181
"7759" "chr5" 68057376 68058133
"7760" "chr5" 68073852 68074714
"7761" "chr5" 68092680 68093315
"7762" "chr5" 68495432 68496221
"7763" "chr5" 68782072 68783288
"7764" "chr5" 68826019 68826768
"7765" "chr5" 68875363 68876314
"7766" "chr5" 68915888 68916945
"7767" "chr5" 69040987 69041821
"7768" "chr5" 69179820 69180693
"7769" "chr5" 69211545 69212452
"7770" "chr5" 69270266 69271885
"7771" "chr5" 69277980 69278570
"7772" "chr5" 69436788 69437463
"7773" "chr5" 69498972 69500221
"7774" "chr5" 69571279 69572374
"7775" "chr5" 69621707 69622430
"7776" "chr5" 69648749 69649147
"7777" "chr5" 69716180 69717159
"7778" "chr5" 69780395 69780946
"7779" "chr5" 69808417 69809270
"7780" "chr5" 69878392 69879819
"7781" "chr5" 69923975 69924870
"7782" "chr5" 69950472 69951480
"7783" "chr5" 70155778 70156390
"7784" "chr5" 71459395 71460968
"7785" "chr5" 71721549 71722238
"7786" "chr5" 71765384 71766042
"7787" "chr5" 71995032 71996164
"7788" "chr5" 72136179 72136662
"7789" "chr5" 72137265 72137640
"7790" "chr5" 72144600 72145204
"7791" "chr5" 72152287 72153249
"7792" "chr5" 72178093 72179164
"7793" "chr5" 72194226 72195125
"7794" "chr5" 72376738 72377410
"7795" "chr5" 72377617 72378248
"7796" "chr5" 72389370 72390418
"7797" "chr6" 28191 29094
"7798" "chr6" 30340 31431
"7799" "chr6" 47702 49343
"7800" "chr6" 68028 69712
"7801" "chr6" 102084 103365
"7802" "chr6" 119910 121057
"7803" "chr6" 131009 132371
"7804" "chr6" 149101 149969
"7805" "chr6" 268941 269187
"7806" "chr6" 295472 297136
"7807" "chr6" 1187332 1188852
"7808" "chr6" 1514218 1515078
"7809" "chr6" 1552880 1553462
"7810" "chr6" 1565723 1566619
"7811" "chr6" 1819520 1820525
"7812" "chr6" 1862886 1863990
"7813" "chr6" 2171360 2172089
"7814" "chr6" 2174218 2174808
"7815" "chr6" 2221860 2223130
"7816" "chr6" 2271178 2271836
"7817" "chr6" 2627078 2627600
"7818" "chr6" 3280647 3281532
"7819" "chr6" 3334303 3335264
"7820" "chr6" 3506513 3507501
"7821" "chr6" 3514114 3515038
"7822" "chr6" 3516673 3517026
"7823" "chr6" 3693287 3693862
"7824" "chr6" 3710298 3711524
"7825" "chr6" 3716765 3717686
"7826" "chr6" 3827193 3828082
"7827" "chr6" 3863165 3864673
"7828" "chr6" 3923459 3924834
"7829" "chr6" 3982129 3982908
"7830" "chr6" 3997525 3998457
"7831" "chr6" 4033817 4034441
"7832" "chr6" 4213769 4214539
"7833" "chr6" 4228051 4229011
"7834" "chr6" 4370435 4371571
"7835" "chr6" 4539817 4541588
"7836" "chr6" 4872462 4873223
"7837" "chr6" 6248367 6248998
"7838" "chr6" 6257657 6258778
"7839" "chr6" 6270652 6271183
"7840" "chr6" 6487301 6488019
"7841" "chr6" 6673229 6673983
"7842" "chr6" 6775030 6776225
"7843" "chr6" 6796508 6797980
"7844" "chr6" 6802403 6803040
"7845" "chr6" 6850724 6851487
"7846" "chr6" 6976043 6976348
"7847" "chr6" 7122767 7123288
"7848" "chr6" 7250709 7251917
"7849" "chr6" 7321817 7322795
"7850" "chr6" 7437655 7438906
"7851" "chr6" 7533434 7534391
"7852" "chr6" 7552706 7553842
"7853" "chr6" 7685699 7687033
"7854" "chr6" 7710847 7711904
"7855" "chr6" 7720026 7720953
"7856" "chr6" 7734167 7735208
"7857" "chr6" 8171838 8173318
"7858" "chr6" 8310505 8311131
"7859" "chr6" 8314072 8314729
"7860" "chr6" 8391156 8392208
"7861" "chr6" 8465967 8467004
"7862" "chr6" 8597220 8598044
"7863" "chr6" 8598346 8598754
"7864" "chr6" 8652042 8653068
"7865" "chr6" 9528607 9529519
"7866" "chr6" 9564666 9566002
"7867" "chr6" 9629681 9630231
"7868" "chr6" 9645770 9646522
"7869" "chr6" 9675464 9676179
"7870" "chr6" 9677090 9678103
"7871" "chr6" 9707214 9707820
"7872" "chr6" 9791426 9792206
"7873" "chr6" 9793448 9794139
"7874" "chr6" 9898556 9899115
"7875" "chr6" 9970446 9971262
"7876" "chr6" 10026576 10026983
"7877" "chr6" 10036486 10037749
"7878" "chr6" 10168120 10168988
"7879" "chr6" 10320186 10321206
"7880" "chr6" 10333629 10334708
"7881" "chr6" 10449358 10450888
"7882" "chr6" 10714787 10715397
"7883" "chr6" 10727125 10728553
"7884" "chr6" 10780463 10781292
"7885" "chr6" 10834782 10835969
"7886" "chr6" 10863222 10863759
"7887" "chr6" 10871788 10872521
"7888" "chr6" 10911898 10912581
"7889" "chr6" 10988353 10989224
"7890" "chr6" 11072701 11074122
"7891" "chr6" 11226292 11227778
"7892" "chr6" 11249866 11250765
"7893" "chr6" 11361712 11363094
"7894" "chr6" 11397057 11398034
"7895" "chr6" 11613674 11614526
"7896" "chr6" 11760487 11761035
"7897" "chr6" 11779358 11780301
"7898" "chr6" 11811463 11812290
"7899" "chr6" 11829596 11831174
"7900" "chr6" 12005889 12006953
"7901" "chr6" 12294437 12296458
"7902" "chr6" 12313607 12314586
"7903" "chr6" 12458636 12459622
"7904" "chr6" 12503702 12504592
"7905" "chr6" 12851561 12852033
"7906" "chr6" 12853528 12854399
"7907" "chr6" 12899691 12900331
"7908" "chr6" 12967154 12968335
"7909" "chr6" 12986426 12986937
"7910" "chr6" 13021259 13022269
"7911" "chr6" 13185658 13187408
"7912" "chr6" 13200164 13200705
"7913" "chr6" 13205958 13206784
"7914" "chr6" 13232270 13234046
"7915" "chr6" 13307196 13308809
"7916" "chr6" 13375505 13376303
"7917" "chr6" 13506525 13507305
"7918" "chr6" 13730266 13730783
"7919" "chr6" 13742678 13744226
"7920" "chr6" 13806127 13807293
"7921" "chr6" 13920100 13920858
"7922" "chr6" 14040077 14040458
"7923" "chr6" 14138432 14139806
"7924" "chr6" 14146646 14147421
"7925" "chr6" 14291601 14292491
"7926" "chr6" 14949849 14950244
"7927" "chr6" 15064638 15065533
"7928" "chr6" 15126798 15127905
"7929" "chr6" 15144819 15145849
"7930" "chr6" 15491259 15491748
"7931" "chr6" 15602865 15604489
"7932" "chr6" 15762069 15762954
"7933" "chr6" 16393269 16394683
"7934" "chr6" 16455411 16456113
"7935" "chr6" 16468326 16469452
"7936" "chr6" 16493237 16494134
"7937" "chr6" 16667196 16668384
"7938" "chr6" 16717142 16718046
"7939" "chr6" 17999050 17999834
"7940" "chr6" 18128148 18129119
"7941" "chr6" 18227951 18228540
"7942" "chr6" 18250435 18251195
"7943" "chr6" 18520827 18521495
"7944" "chr6" 18531057 18531477
"7945" "chr6" 18531697 18532698
"7946" "chr6" 18975639 18976517
"7947" "chr6" 19304626 19305697
"7948" "chr6" 19333401 19334090
"7949" "chr6" 20873958 20875771
"7950" "chr6" 20910377 20911241
"7951" "chr6" 20951688 20952401
"7952" "chr6" 20954302 20954666
"7953" "chr6" 21227330 21228652
"7954" "chr6" 21533420 21534505
"7955" "chr6" 21615920 21616905
"7956" "chr6" 21683878 21684903
"7957" "chr6" 21726310 21727240
"7958" "chr6" 21739583 21741276
"7959" "chr6" 21872460 21873736
"7960" "chr6" 21993455 21994224
"7961" "chr6" 22025584 22026809
"7962" "chr6" 22103950 22105013
"7963" "chr6" 22145655 22146354
"7964" "chr6" 22336961 22337944
"7965" "chr6" 23001333 23002332
"7966" "chr6" 23026206 23027759
"7967" "chr6" 23122341 23123441
"7968" "chr6" 23809050 23810117
"7969" "chr6" 23934478 23935994
"7970" "chr6" 24066000 24066802
"7971" "chr6" 24203735 24204295
"7972" "chr6" 24392355 24393027
"7973" "chr6" 25180213 25181187
"7974" "chr6" 25951423 25953114
"7975" "chr6" 26224974 26226098
"7976" "chr6" 26558636 26560176
"7977" "chr6" 26894849 26895883
"7978" "chr6" 27057362 27058127
"7979" "chr6" 27062451 27063404
"7980" "chr6" 27090492 27091302
"7981" "chr6" 27108039 27108956
"7982" "chr6" 27146447 27147443
"7983" "chr6" 27275237 27276245
"7984" "chr6" 27514385 27515439
"7985" "chr6" 27666886 27667649
"7986" "chr6" 27991678 27992063
"7987" "chr6" 28018122 28018738
"7988" "chr6" 28205250 28205861
"7989" "chr6" 28221945 28223622
"7990" "chr6" 28942554 28943500
"7991" "chr6" 28960888 28961780
"7992" "chr6" 29086513 29087197
"7993" "chr6" 29142133 29143533
"7994" "chr6" 29159250 29160294
"7995" "chr6" 29217058 29218193
"7996" "chr6" 29287911 29288627
"7997" "chr6" 29304433 29305465
"7998" "chr6" 29376169 29377226
"7999" "chr6" 29386666 29387591
"8000" "chr6" 29402454 29402666
"8001" "chr6" 29402864 29403283
"8002" "chr6" 29410754 29411914
"8003" "chr6" 29706543 29707760
"8004" "chr6" 30113640 30114417
"8005" "chr6" 30490946 30491769
"8006" "chr6" 30658070 30658901
"8007" "chr6" 30683358 30683751
"8008" "chr6" 30858891 30860458
"8009" "chr6" 31335582 31336614
"8010" "chr6" 31348073 31349024
"8011" "chr6" 31361197 31361768
"8012" "chr6" 31364130 31364643
"8013" "chr6" 31367905 31368338
"8014" "chr6" 31575773 31576465
"8015" "chr6" 31739280 31740087
"8016" "chr6" 32024448 32025468
"8017" "chr6" 32045675 32046280
"8018" "chr6" 32086820 32087380
"8019" "chr6" 32325853 32326773
"8020" "chr6" 32411272 32412034
"8021" "chr6" 33022855 33024370
"8022" "chr6" 33076721 33077532
"8023" "chr6" 33881208 33882089
"8024" "chr6" 33916101 33916883
"8025" "chr6" 33925145 33925487
"8026" "chr6" 33931257 33932117
"8027" "chr6" 34860068 34860829
"8028" "chr6" 34937558 34938966
"8029" "chr6" 34957985 34958978
"8030" "chr6" 35051879 35052416
"8031" "chr6" 35486960 35488110
"8032" "chr6" 35738418 35739042
"8033" "chr6" 36197049 36198075
"8034" "chr6" 36552469 36553020
"8035" "chr6" 36794694 36795949
"8036" "chr6" 36942574 36944919
"8037" "chr6" 37308571 37309581
"8038" "chr6" 37422452 37423096
"8039" "chr6" 37469322 37470354
"8040" "chr6" 37512469 37513163
"8041" "chr6" 37524964 37525973
"8042" "chr6" 37529290 37530236
"8043" "chr6" 37623574 37623962
"8044" "chr6" 37654912 37655572
"8045" "chr6" 37743980 37744565
"8046" "chr6" 37749481 37750053
"8047" "chr6" 37752332 37753381
"8048" "chr6" 38418459 38419826
"8049" "chr6" 38626309 38627607
"8050" "chr6" 38773228 38774282
"8051" "chr6" 38845395 38846938
"8052" "chr6" 38895925 38896731
"8053" "chr6" 39005511 39006966
"8054" "chr6" 39079797 39080745
"8055" "chr6" 39159970 39160785
"8056" "chr6" 39198583 39199270
"8057" "chr6" 39218150 39218903
"8058" "chr6" 39222553 39223407
"8059" "chr6" 39487533 39489338
"8060" "chr6" 39493701 39494587
"8061" "chr6" 39520572 39521909
"8062" "chr6" 39604834 39606206
"8063" "chr6" 39666294 39666656
"8064" "chr6" 39836228 39837141
"8065" "chr6" 39892579 39893882
"8066" "chr6" 39919647 39920465
"8067" "chr6" 40006522 40007001
"8068" "chr6" 40063030 40064081
"8069" "chr6" 40071282 40072070
"8070" "chr6" 40097914 40099030
"8071" "chr6" 40354546 40355980
"8072" "chr6" 40434418 40435142
"8073" "chr6" 40454612 40455232
"8074" "chr6" 40466435 40467027
"8075" "chr6" 40523075 40523880
"8076" "chr6" 40554363 40554996
"8077" "chr6" 40572627 40573715
"8078" "chr6" 40582794 40583725
"8079" "chr6" 40587449 40588753
"8080" "chr6" 40651510 40652401
"8081" "chr6" 40661137 40662130
"8082" "chr6" 40670830 40672093
"8083" "chr6" 40712914 40713845
"8084" "chr6" 40743806 40744844
"8085" "chr6" 40768291 40768969
"8086" "chr6" 40771007 40772161
"8087" "chr6" 40831457 40832930
"8088" "chr6" 40853547 40854768
"8089" "chr6" 40921959 40923134
"8090" "chr6" 40951376 40953185
"8091" "chr6" 41028149 41028953
"8092" "chr6" 41084622 41085662
"8093" "chr6" 41091141 41091280
"8094" "chr6" 41095535 41096225
"8095" "chr6" 41138382 41139471
"8096" "chr6" 41255059 41256457
"8097" "chr6" 41446450 41447018
"8098" "chr6" 41452574 41453747
"8099" "chr6" 41503397 41504321
"8100" "chr6" 41535655 41536432
"8101" "chr6" 41555039 41556202
"8102" "chr6" 41808631 41809458
"8103" "chr6" 42048865 42049439
"8104" "chr6" 42289579 42290467
"8105" "chr6" 42338169 42338703
"8106" "chr6" 42368089 42369305
"8107" "chr6" 42376673 42377431
"8108" "chr6" 42388187 42389145
"8109" "chr6" 42417336 42418449
"8110" "chr6" 42545549 42546686
"8111" "chr6" 42666356 42668007
"8112" "chr6" 42818905 42819658
"8113" "chr6" 42948598 42950052
"8114" "chr6" 42970177 42971229
"8115" "chr6" 43015888 43016609
"8116" "chr6" 43027820 43029263
"8117" "chr6" 43091528 43092589
"8118" "chr6" 43233266 43234827
"8119" "chr6" 43387214 43387925
"8120" "chr6" 43902472 43904784
"8121" "chr6" 44043114 44044871
"8122" "chr6" 44163395 44164123
"8123" "chr6" 44196739 44197800
"8124" "chr6" 44711195 44712270
"8125" "chr6" 44812510 44813752
"8126" "chr6" 45114614 45115445
"8127" "chr6" 45493860 45494809
"8128" "chr6" 45918434 45919244
"8129" "chr6" 45934227 45935183
"8130" "chr6" 45948624 45949615
"8131" "chr6" 46402559 46403633
"8132" "chr6" 46406261 46406898
"8133" "chr6" 46431569 46432868
"8134" "chr6" 46697534 46698406
"8135" "chr6" 46734621 46735480
"8136" "chr6" 48041476 48042651
"8137" "chr6" 48093432 48094544
"8138" "chr6" 48347052 48347550
"8139" "chr6" 48347949 48348811
"8140" "chr6" 48417171 48418123
"8141" "chr6" 48472652 48473745
"8142" "chr6" 49095166 49095861
"8143" "chr6" 49158453 49159253
"8144" "chr6" 49525635 49526909
"8145" "chr6" 49546698 49547832
"8146" "chr6" 49583100 49584217
"8147" "chr6" 49722902 49723825
"8148" "chr6" 49741977 49742565
"8149" "chr6" 49771145 49772005
"8150" "chr6" 49861063 49862269
"8151" "chr6" 49898226 49898962
"8152" "chr6" 49901357 49901915
"8153" "chr6" 49925928 49926921
"8154" "chr6" 49995092 49996193
"8155" "chr6" 50203404 50203989
"8156" "chr6" 50381300 50382070
"8157" "chr6" 50392313 50393653
"8158" "chr6" 50404277 50405065
"8159" "chr6" 50451059 50452029
"8160" "chr6" 50452526 50453368
"8161" "chr6" 50684836 50686126
"8162" "chr6" 50704083 50705159
"8163" "chr6" 50730194 50730853
"8164" "chr6" 51540775 51541850
"8165" "chr6" 51573354 51574299
"8166" "chr6" 51665113 51666515
"8167" "chr6" 51771182 51771696
"8168" "chr6" 51773844 51774500
"8169" "chr6" 52155684 52156597
"8170" "chr6" 52212196 52213622
"8171" "chr6" 52234503 52234988
"8172" "chr6" 52235323 52235689
"8173" "chr6" 52241842 52242731
"8174" "chr6" 52262763 52264307
"8175" "chr6" 52348184 52349057
"8176" "chr6" 52349925 52350888
"8177" "chr6" 52428373 52428940
"8178" "chr6" 52566092 52566925
"8179" "chr6" 52723230 52724316
"8180" "chr6" 53047919 53048456
"8181" "chr6" 53142865 53144332
"8182" "chr6" 53282149 53282710
"8183" "chr6" 53332252 53334440
"8184" "chr6" 53349730 53350546
"8185" "chr6" 54078163 54079260
"8186" "chr6" 54126018 54126693
"8187" "chr6" 54142124 54142709
"8188" "chr6" 54154474 54155437
"8189" "chr6" 54180041 54180946
"8190" "chr6" 54187266 54187915
"8191" "chr6" 54347562 54348713
"8192" "chr6" 54433611 54434098
"8193" "chr6" 54444247 54444937
"8194" "chr6" 54680493 54681315
"8195" "chr6" 54888234 54889286
"8196" "chr6" 55212635 55213252
"8197" "chr6" 55365473 55366011
"8198" "chr6" 56076164 56077444
"8199" "chr6" 57484737 57485533
"8200" "chr6" 57538419 57539283
"8201" "chr6" 57541400 57542282
"8202" "chr6" 57740871 57741601
"8203" "chr6" 58148040 58149371
"8204" "chr6" 58280819 58281979
"8205" "chr6" 58405530 58406576
"8206" "chr6" 58522187 58523067
"8207" "chr6" 58543377 58544408
"8208" "chr6" 58698322 58699431
"8209" "chr6" 58827610 58828499
"8210" "chr6" 58832086 58832774
"8211" "chr6" 58909373 58910525
"8212" "chr6" 58915151 58916153
"8213" "chr6" 58974643 58975203
"8214" "chr6" 59175989 59177035
"8215" "chr6" 59356191 59357564
"8216" "chr6" 59831262 59833258
"8217" "chr6" 59853481 59855097
"8218" "chr6" 59913697 59914635
"8219" "chr6" 59967774 59968766
"8220" "chr6" 60048774 60049921
"8221" "chr6" 60103879 60104960
"8222" "chr6" 60111885 60112477
"8223" "chr6" 60124488 60125438
"8224" "chr6" 60146471 60148013
"8225" "chr7" 528315 529299
"8226" "chr7" 752375 753339
"8227" "chr7" 756701 757270
"8228" "chr7" 803850 804921
"8229" "chr7" 1108485 1109351
"8230" "chr7" 1306841 1307918
"8231" "chr7" 1382979 1383978
"8232" "chr7" 1505444 1506126
"8233" "chr7" 1529895 1530601
"8234" "chr7" 1533974 1534691
"8235" "chr7" 1550698 1551834
"8236" "chr7" 1578577 1580123
"8237" "chr7" 4035228 4036943
"8238" "chr7" 4124023 4125295
"8239" "chr7" 4162469 4163645
"8240" "chr7" 5374228 5375373
"8241" "chr7" 5486946 5488326
"8242" "chr7" 5906069 5906694
"8243" "chr7" 5909094 5909596
"8244" "chr7" 5910205 5910660
"8245" "chr7" 5955031 5955677
"8246" "chr7" 5958880 5959966
"8247" "chr7" 5960318 5961324
"8248" "chr7" 5965437 5966032
"8249" "chr7" 5968054 5968567
"8250" "chr7" 5976363 5977081
"8251" "chr7" 5977489 5978138
"8252" "chr7" 6340635 6341147
"8253" "chr7" 6345087 6345711
"8254" "chr7" 6350606 6351447
"8255" "chr7" 6352272 6352740
"8256" "chr7" 6356534 6357124
"8257" "chr7" 6357567 6358172
"8258" "chr7" 6366973 6367544
"8259" "chr7" 6368010 6368596
"8260" "chr7" 6415504 6416397
"8261" "chr7" 6425215 6425713
"8262" "chr7" 6426991 6427335
"8263" "chr7" 6428847 6429284
"8264" "chr7" 6437964 6438736
"8265" "chr7" 6443595 6444226
"8266" "chr7" 6457907 6458429
"8267" "chr7" 6459011 6459726
"8268" "chr7" 6460527 6460985
"8269" "chr7" 6465768 6466340
"8270" "chr7" 6652711 6653534
"8271" "chr7" 6680204 6680688
"8272" "chr7" 6755938 6757031
"8273" "chr7" 7151309 7152616
"8274" "chr7" 7279663 7280510
"8275" "chr7" 7493301 7493847
"8276" "chr7" 7494728 7495425
"8277" "chr7" 7551734 7552798
"8278" "chr7" 7675735 7676222
"8279" "chr7" 7695689 7696058
"8280" "chr7" 7696441 7696965
"8281" "chr7" 7797574 7797758
"8282" "chr7" 8711650 8712176
"8283" "chr7" 8961136 8962015
"8284" "chr7" 9290812 9291394
"8285" "chr7" 9308003 9309183
"8286" "chr7" 9325988 9326935
"8287" "chr7" 9873186 9873837
"8288" "chr7" 10560558 10561087
"8289" "chr7" 10562084 10563768
"8290" "chr7" 10701427 10702695
"8291" "chr7" 10911250 10912245
"8292" "chr7" 11383645 11384374
"8293" "chr7" 11390378 11391262
"8294" "chr7" 11604812 11605989
"8295" "chr7" 12063778 12066061
"8296" "chr7" 12788419 12789561
"8297" "chr7" 12908852 12910020
"8298" "chr7" 12927773 12928876
"8299" "chr7" 12968119 12969024
"8300" "chr7" 13040256 13041291
"8301" "chr7" 13362038 13362874
"8302" "chr7" 13370877 13371507
"8303" "chr7" 13380555 13381378
"8304" "chr7" 13382754 13383685
"8305" "chr7" 13491248 13491977
"8306" "chr7" 13581649 13582680
"8307" "chr7" 13639197 13640363
"8308" "chr7" 13684023 13685137
"8309" "chr7" 13823755 13824635
"8310" "chr7" 13906076 13907133
"8311" "chr7" 13995675 13996411
"8312" "chr7" 14535609 14536399
"8313" "chr7" 14632190 14633670
"8314" "chr7" 15445969 15447265
"8315" "chr7" 16033407 16034317
"8316" "chr7" 16348486 16349605
"8317" "chr7" 16508637 16509505
"8318" "chr7" 17095839 17097121
"8319" "chr7" 17690525 17691727
"8320" "chr7" 17712016 17712853
"8321" "chr7" 17716464 17717450
"8322" "chr7" 17782313 17782888
"8323" "chr7" 17815871 17816730
"8324" "chr7" 17907681 17908420
"8325" "chr7" 17953216 17954288
"8326" "chr7" 18100567 18101839
"8327" "chr7" 18167838 18168932
"8328" "chr7" 18470161 18471481
"8329" "chr7" 18600511 18601637
"8330" "chr7" 18655581 18656195
"8331" "chr7" 18876778 18877303
"8332" "chr7" 19067728 19069039
"8333" "chr7" 19145878 19147189
"8334" "chr7" 19331283 19332712
"8335" "chr7" 19368562 19369201
"8336" "chr7" 19528020 19528886
"8337" "chr7" 19551908 19552688
"8338" "chr7" 19641836 19642671
"8339" "chr7" 19693344 19694010
"8340" "chr7" 19922526 19923475
"8341" "chr7" 19966092 19966481
"8342" "chr7" 19998208 19999254
"8343" "chr7" 20030843 20031783
"8344" "chr7" 20109259 20111182
"8345" "chr7" 20147001 20148196
"8346" "chr7" 20298194 20298927
"8347" "chr7" 20587160 20588496
"8348" "chr7" 20610284 20611122
"8349" "chr7" 20629545 20630318
"8350" "chr7" 20656709 20658356
"8351" "chr7" 20796665 20797473
"8352" "chr7" 20864746 20865073
"8353" "chr7" 20917691 20918370
"8354" "chr7" 20964737 20965698
"8355" "chr7" 21272371 21273596
"8356" "chr7" 21751842 21753232
"8357" "chr7" 21859227 21859431
"8358" "chr7" 21886830 21887396
"8359" "chr7" 21887596 21888188
"8360" "chr7" 21917587 21918456
"8361" "chr7" 22293201 22294098
"8362" "chr7" 22313408 22314479
"8363" "chr7" 22631875 22633195
"8364" "chr7" 22717820 22719062
"8365" "chr7" 22791995 22792600
"8366" "chr7" 22795813 22797315
"8367" "chr7" 22801319 22802133
"8368" "chr7" 22809479 22810370
"8369" "chr7" 22823741 22825141
"8370" "chr7" 22853506 22854272
"8371" "chr7" 22956348 22957277
"8372" "chr7" 22981520 22982255
"8373" "chr7" 23495671 23496510
"8374" "chr7" 23562451 23563400
"8375" "chr7" 23577267 23578623
"8376" "chr7" 23848262 23849358
"8377" "chr7" 23875158 23876160
"8378" "chr7" 23894235 23895487
"8379" "chr7" 23907577 23908372
"8380" "chr7" 23995647 23996493
"8381" "chr7" 24006798 24007942
"8382" "chr7" 24023378 24024200
"8383" "chr7" 24046471 24047150
"8384" "chr7" 24049640 24050538
"8385" "chr7" 24068863 24069999
"8386" "chr7" 24080704 24082133
"8387" "chr7" 24114718 24115124
"8388" "chr7" 24152751 24153744
"8389" "chr7" 24204409 24205298
"8390" "chr7" 24235968 24236803
"8391" "chr7" 24472599 24473553
"8392" "chr7" 24491190 24492210
"8393" "chr7" 24494197 24494992
"8394" "chr7" 24528258 24529361
"8395" "chr7" 24621249 24622191
"8396" "chr7" 24644297 24645497
"8397" "chr7" 24699674 24700155
"8398" "chr7" 24719140 24719951
"8399" "chr7" 24729106 24729851
"8400" "chr7" 24828101 24829372
"8401" "chr7" 24888621 24889388
"8402" "chr7" 24993856 24994665
"8403" "chr7" 25014848 25015625
"8404" "chr7" 25048794 25049633
"8405" "chr7" 25058351 25060261
"8406" "chr7" 25126397 25127050
"8407" "chr7" 25133774 25134304
"8408" "chr7" 25135682 25136310
"8409" "chr7" 25825472 25826238
"8410" "chr7" 25858242 25859414
"8411" "chr7" 25894540 25895507
"8412" "chr7" 25912964 25913322
"8413" "chr7" 25920571 25921863
"8414" "chr7" 26006557 26007398
"8415" "chr7" 26075934 26077184
"8416" "chr7" 26087372 26088076
"8417" "chr7" 26124866 26126092
"8418" "chr7" 26132215 26133849
"8419" "chr7" 26223689 26224490
"8420" "chr7" 26262566 26263221
"8421" "chr7" 26307535 26308360
"8422" "chr7" 26389055 26390049
"8423" "chr7" 26407691 26408801
"8424" "chr7" 26466488 26467440
"8425" "chr7" 26517384 26518255
"8426" "chr7" 26531635 26532164
"8427" "chr7" 26626490 26627711
"8428" "chr7" 26628922 26629388
"8429" "chr7" 26649028 26649600
"8430" "chr7" 26762722 26763267
"8431" "chr7" 26843468 26844527
"8432" "chr7" 26998147 26998890
"8433" "chr7" 27037589 27038615
"8434" "chr7" 27041235 27041637
"8435" "chr7" 27058954 27060190
"8436" "chr7" 27250052 27251252
"8437" "chr7" 27797445 27799168
"8438" "chr7" 27802364 27802935
"8439" "chr7" 27833818 27834789
"8440" "chr7" 27897876 27899109
"8441" "chr7" 27976412 27977410
"8442" "chr7" 28147131 28148897
"8443" "chr7" 28549337 28549668
"8444" "chr7" 28564584 28565466
"8445" "chr7" 28612331 28613279
"8446" "chr7" 28647202 28648276
"8447" "chr7" 28696506 28697085
"8448" "chr7" 28724807 28725334
"8449" "chr7" 28901694 28902800
"8450" "chr7" 29023943 29024864
"8451" "chr7" 29041621 29043056
"8452" "chr7" 29044774 29045334
"8453" "chr7" 29053174 29054344
"8454" "chr7" 29065538 29066572
"8455" "chr7" 29080498 29081409
"8456" "chr7" 29096077 29096697
"8457" "chr7" 29115378 29116680
"8458" "chr7" 29133213 29134362
"8459" "chr7" 29148408 29149244
"8460" "chr7" 29163942 29165105
"8461" "chr7" 29177120 29177732
"8462" "chr7" 29624115 29625647
"8463" "chr7" 29723100 29724138
"8464" "chr7" 29863286 29864005
"8465" "chr7" 29954133 29955471
"8466" "chr7" 29962065 29962951
"8467" "chr7" 30082259 30083203
"8468" "chr7" 30178206 30179063
"8469" "chr7" 30201417 30202260
"8470" "chr7" 30226995 30228384
"8471" "chr7" 30272373 30273401
"8472" "chr7" 30280235 30281186
"8473" "chr7" 30282257 30282454
"8474" "chr7" 30491736 30492266
"8475" "chr7" 30493480 30494242
"8476" "chr7" 30559364 30560745
"8477" "chr7" 30623891 30624840
"8478" "chr7" 30722414 30723192
"8479" "chr7" 30725218 30725603
"8480" "chr7" 30779282 30780358
"8481" "chr7" 30787792 30788837
"8482" "chr7" 30925372 30926484
"8483" "chr7" 30969254 30970704
"8484" "chr7" 31050881 31051961
"8485" "chr7" 31337951 31339466
"8486" "chr7" 31373832 31375160
"8487" "chr7" 31425874 31427121
"8488" "chr7" 31617655 31618731
"8489" "chr7" 31759138 31759842
"8490" "chr7" 31794203 31795340
"8491" "chr7" 31830419 31831531
"8492" "chr7" 31921032 31922000
"8493" "chr7" 31932293 31933029
"8494" "chr7" 32020573 32020986
"8495" "chr7" 32368816 32369849
"8496" "chr7" 32597769 32599881
"8497" "chr7" 32629008 32630054
"8498" "chr7" 32693781 32694722
"8499" "chr7" 32722000 32723164
"8500" "chr7" 32832749 32834380
"8501" "chr7" 32894743 32896138
"8502" "chr7" 32897648 32898219
"8503" "chr7" 32979474 32980165
"8504" "chr7" 33022549 33023529
"8505" "chr7" 33027667 33029307
"8506" "chr7" 33279405 33280386
"8507" "chr7" 33349954 33350244
"8508" "chr7" 33372366 33373664
"8509" "chr7" 33684398 33684952
"8510" "chr7" 33948363 33949468
"8511" "chr7" 34148123 34149586
"8512" "chr7" 34236003 34236703
"8513" "chr7" 34296655 34297458
"8514" "chr7" 34412358 34413490
"8515" "chr7" 34447161 34448235
"8516" "chr7" 34487760 34488609
"8517" "chr7" 34505930 34506118
"8518" "chr7" 34506676 34507950
"8519" "chr7" 34548706 34549801
"8520" "chr7" 34926872 34928236
"8521" "chr7" 34963501 34964726
"8522" "chr7" 35086264 35087380
"8523" "chr7" 35125667 35126525
"8524" "chr7" 35190868 35191883
"8525" "chr7" 35313357 35314503
"8526" "chr7" 35407992 35408813
"8527" "chr7" 35709736 35710883
